,Unnamed: 0,sha256,time,datasets
357,357.0,03f52dd84847846445a2033a05c217c9ba5227ca026dfc6d4b021f9dd069829f,2012-07-24 13:42:10,"(2012-06-01, 2012-08-01]"
373,373.0,1c19a8d9f1065281f53b90a4daaa90d7e560e6f629da4c5044d2b2d6d1d11b8b,2012-07-10 14:33:28,"(2012-06-01, 2012-08-01]"
374,374.0,02e30446c85182ba07b6acb6b0b8f38786cfd2533f1933bca02ff42079e4552d,2012-07-27 22:47:38,"(2012-06-01, 2012-08-01]"
380,380.0,c78dbfcf607a1a5ac46d9f35aa17914947d0a10872be0fbe1a17ddec0e52cb5a,2012-07-21 14:55:22,"(2012-06-01, 2012-08-01]"
398,398.0,036841300a69e345e8f0ac2a54669d94ba1ca77807c71263e69ea9ba1a75087b,2012-07-16 11:31:08,"(2012-06-01, 2012-08-01]"
404,404.0,29736de6fdcf3dce2534e7826a40ff0aca8b159cb1a1e5201b834ef29b62be05,2012-07-25 10:13:42,"(2012-06-01, 2012-08-01]"
411,411.0,1cbd4599fbf2f7ae3af909facbaf68707706d4f66805eddc819f200d9d5692d6,2012-07-24 20:44:08,"(2012-06-01, 2012-08-01]"
433,433.0,039f9a3443595f6095ca4fcf71a9e16059cc9b69a60ec9d12c4ec0a3c9dc41f5,2012-07-04 14:08:10,"(2012-06-01, 2012-08-01]"
437,437.0,b283b09a46bde2eb113975e255f44d0abb564fc444fa033ac9de2767d0354444,2012-07-12 11:18:36,"(2012-06-01, 2012-08-01]"
446,446.0,452f6e4a1307982c7f0288dcb656112e35463698dbe627639224d3089c19deeb,2012-07-19 07:18:26,"(2012-06-01, 2012-08-01]"
456,456.0,f743cfb5145c0690ba3f03fde7fb7ffeeed554e3b4f68260735c6c79773953b0,2012-07-09 11:23:34,"(2012-06-01, 2012-08-01]"
477,477.0,0b232541fe7b5e7cc685c13f87c29019099b83ba92190125d5a935e98c57ec2e,2012-07-07 22:42:20,"(2012-06-01, 2012-08-01]"
481,481.0,a7de3c1476fd1db7c1f755e19ff6b47f78a016768b63be0b546b24ed62ccb994,2012-07-05 15:54:24,"(2012-06-01, 2012-08-01]"
506,506.0,11532eaf5b0995ac057d5589ccccb8f85bf49c6f874cfe5d3cf1e1f010667d53,2012-06-20 16:11:04,"(2012-06-01, 2012-08-01]"
512,512.0,22cd42bd948501f748cdbfff3b16888a1e8473656ed43a1ea2b378660a52053f,2012-07-06 11:12:48,"(2012-06-01, 2012-08-01]"
513,513.0,121f665d097a045d15e3487250ed1edb015285b70c64eda848f5f6254679a692,2012-06-07 07:00:12,"(2012-06-01, 2012-08-01]"
523,523.0,083bc185f0addf4bf30ecbd209d7b733a2cc715b778d4e9fc62280c0e0d73d56,2012-07-21 16:24:26,"(2012-06-01, 2012-08-01]"
552,552.0,b365351709df8a879f978b0f13e87cf49e047a98b1b3524308cbc232cc3eded8,2012-06-11 10:36:52,"(2012-06-01, 2012-08-01]"
558,558.0,0152eb2eb4671d412a4c1cbb4486c231a1b77bb879b04210c5ad94a463333cd3,2012-07-07 14:42:28,"(2012-06-01, 2012-08-01]"
560,560.0,113bc9e1cc741bc6538a85f591650a0b97792fecd5dc8d2e474234591e517f3e,2012-07-01 22:15:52,"(2012-06-01, 2012-08-01]"
579,579.0,0385e6cac62652f9f4c218e5d86750805a68a1b9cea4a9b1839f6fc6e5119f11,2012-07-31 11:09:36,"(2012-06-01, 2012-08-01]"
613,613.0,8dac02377443a7d93e433a730e4134235986d47316422330c50d8bef36a4106a,2012-07-16 13:17:30,"(2012-06-01, 2012-08-01]"
655,655.0,040fcab88d55cf5760dad4a43b8c465133ccf174f3d2ce30460c8003abfd88e5,2012-06-21 13:03:16,"(2012-06-01, 2012-08-01]"
661,661.0,8f329c780a2fe1b9abc071361a5b9e540e4f774d94dacfa27d86b1f9031165c9,2012-07-04 14:03:10,"(2012-06-01, 2012-08-01]"
662,662.0,11a1971e7ad9782d7847c837b3dda1aa688af4b7d33b69ed753d35e50e00243e,2012-07-03 18:17:18,"(2012-06-01, 2012-08-01]"
664,664.0,1bf937ae4bfbfbf42dbdaffff016d85642a260bc0e846f98aa1dbd54b4e6a3d6,2012-07-04 15:16:44,"(2012-06-01, 2012-08-01]"
665,665.0,1207768924ca7d5b28ab65ab7f5a21b94469feffd41cde8a8e1e7c0adf91ac8f,2012-07-31 19:34:04,"(2012-06-01, 2012-08-01]"
667,667.0,35dfadf7022aa924acaa838780e301eadb72d7af821017a2f74cb959d865cb3b,2012-06-19 00:19:20,"(2012-06-01, 2012-08-01]"
670,670.0,fc4dc73f5d52dbfe5e81d541d47aeb5e0ab9d53fd8c233688b88618ee85258e2,2012-06-14 13:28:26,"(2012-06-01, 2012-08-01]"
675,675.0,1cbe6caaf01a8a5fafdd18fa303a84b9298697e69c7c82b5e952f24e14a30d47,2012-07-31 18:31:28,"(2012-06-01, 2012-08-01]"
676,676.0,11a93d4267dc63155d15a1a068b5b105a2d3df3e345273e03de4148ea8186ba2,2012-07-27 12:16:58,"(2012-06-01, 2012-08-01]"
686,686.0,1a902608c143d94f52c09443744cdf25b7653af80994188a81f9e0384e168748,2012-07-11 10:12:10,"(2012-06-01, 2012-08-01]"
690,690.0,3ca948e115c9bdd487359ce59e18ccd2717e222ba6f713e796222d5b3c171907,2012-07-11 03:50:58,"(2012-06-01, 2012-08-01]"
692,692.0,11947975e93acfa586868119c031c13f2e0b206954b45023c7b35b925dd3827f,2012-07-25 12:20:28,"(2012-06-01, 2012-08-01]"
701,701.0,03f7bf5b290c66911df7cb8868557183f980a37e9f11457a6a73cf27e16e64e7,2012-07-15 00:01:32,"(2012-06-01, 2012-08-01]"
704,704.0,9a88c44566c2757b72e577bee6f6b20cbfeec05165c4f989b92bfa1b8d651eae,2012-07-16 12:34:48,"(2012-06-01, 2012-08-01]"
705,705.0,11822c5c69a5a0728d441043773f606f551b95f516f04656dc3cc3b09ee7550c,2012-07-17 14:15:06,"(2012-06-01, 2012-08-01]"
707,707.0,22ade2dcfa2545be368624b19789b131d295f46f120aeb96cc6c382abf9b182d,2012-07-25 14:28:38,"(2012-06-01, 2012-08-01]"
714,714.0,0b47f305b610e2121cfbcfe59b58b7fb9b67021f4e4407027c789839be72f661,2012-06-27 23:03:54,"(2012-06-01, 2012-08-01]"
748,748.0,1c238ff73e9e58a68c9a85114ea5acf289e3f08000d5524d0ae72f9945984108,2012-07-28 20:15:48,"(2012-06-01, 2012-08-01]"
769,769.0,9446ebfb46af41c2a163ab2b80255be6c60b74131fd82ca964209c175afd6dcc,2012-06-05 23:15:34,"(2012-06-01, 2012-08-01]"
787,787.0,11a16ab5dab50a8198a181a7d2accb2afc564de8ea4f88c31dc0020226bc94d8,2012-06-27 03:04:12,"(2012-06-01, 2012-08-01]"
788,788.0,1afbb573a84ff37d8887ff4af392dc2e3203e0bc3730c1ba1a2f014b272f8e6c,2012-06-22 18:24:34,"(2012-06-01, 2012-08-01]"
791,791.0,1c9bf6c92d350072301c55c9d7d2e7adda44be44ca213312933462580fe50c7b,2012-06-15 14:26:20,"(2012-06-01, 2012-08-01]"
847,847.0,a608edb038c455e1a6ec8cd9a06bccf777c1587e8ba4e830056d7c11c5a70e54,2012-06-13 14:59:52,"(2012-06-01, 2012-08-01]"
857,857.0,262da66c12140e0c3bf4e0b6e30c5fa40106ce244cc171fe464e2f9fee09a576,2012-06-20 13:30:32,"(2012-06-01, 2012-08-01]"
871,871.0,1ad1d4219eb252eca34f29d0a1afd873c0e402f680898e93d28acdba410586f9,2012-06-03 00:18:38,"(2012-06-01, 2012-08-01]"
874,874.0,d80f3863b0cf8e8ac05fd1b007ed4976a33965370f9470749a460df4740e46b3,2012-07-04 16:16:32,"(2012-06-01, 2012-08-01]"
886,886.0,0349ca7edfaec7cb25ea0119c45d35e0f893a0e0c86e65a5ea70921727366c57,2012-07-02 00:52:28,"(2012-06-01, 2012-08-01]"
902,902.0,03cdb10faf045ad5298eec88f2594bca180da7d830a1e7b6d444b3781f7a13cb,2012-07-13 17:10:24,"(2012-06-01, 2012-08-01]"
905,905.0,119caa4a2f80a870d68dd8cb60469f8f34a5ceee26059ee5bfcc379cc04780a0,2012-07-16 14:52:00,"(2012-06-01, 2012-08-01]"
921,921.0,118eb4dbd9ec0808f0b7c6c20ba1e35ebdae782b752df67e931971d322affa04,2012-06-11 11:57:30,"(2012-06-01, 2012-08-01]"
929,929.0,0403596e6fac4a934e7c073287c4fdb367f42386ac20a9d2e5554b8eab9eaa16,2012-07-11 18:03:30,"(2012-06-01, 2012-08-01]"
936,936.0,f1e2f19a8800c8752dacbd1375f6619d33b0b3203a63aba1ff07da6a1d3a5c6f,2012-07-12 15:52:28,"(2012-06-01, 2012-08-01]"
956,956.0,1483b7b71a4585f4047b1115ebe4310ec682e3819f866056eeb8bb0fd8491914,2012-07-04 18:03:38,"(2012-06-01, 2012-08-01]"
982,982.0,22aa4701dcdff6ad7b22fa08fb173504730a9771abeced059202048251f6977b,2012-07-09 15:28:50,"(2012-06-01, 2012-08-01]"
986,986.0,147e69f13d0d2d56baae6486e7b1712280e75132a94b9496df3db719eaa06359,2012-06-12 15:32:50,"(2012-06-01, 2012-08-01]"
1006,1006.0,28ec22e51c9f92e3c05c6c6a6be30d1cbae3fd32c6c52e0e3864fa6ebf35aceb,2012-07-25 18:10:48,"(2012-06-01, 2012-08-01]"
1016,1016.0,11a383bf466eaa4d3ec7e8eab3d0aa0175169722de7f38c906e0076cdc370ae1,2012-07-06 13:15:50,"(2012-06-01, 2012-08-01]"
1035,1035.0,145e61314b9c5d447fd9a13108d246f4b02dba52be3ba2650140f72ddd4a2557,2012-06-29 18:50:30,"(2012-06-01, 2012-08-01]"
1043,1043.0,1cb2e7efd7821aafe5432f197130a32dac1ea96fae3502dc2e35994fa6d0ff73,2012-06-25 14:25:06,"(2012-06-01, 2012-08-01]"
1048,1048.0,1ca8cdc0473a4d3b1333bd629f01a25e626b1da732314fbe2f83ed7c36d64b5a,2012-07-20 09:10:50,"(2012-06-01, 2012-08-01]"
1053,1053.0,030391a1ac108dfaa3341a939dd8000e97a35fccd107e3cef0a8ece5a3364b33,2012-07-11 14:16:42,"(2012-06-01, 2012-08-01]"
1067,1067.0,228b5c76b52346c348f751b369e0c76177a8b2c6ebcdc85fb8dcba11757124de,2012-07-21 14:55:38,"(2012-06-01, 2012-08-01]"
1071,1071.0,edeb52f6b37949d7ce808fe577cf3a966da74258c02de461899f85eab8e0ace4,2012-06-04 11:01:36,"(2012-06-01, 2012-08-01]"
1076,1076.0,04147d941f69eb578c02718930dbb1ae9742b48a2870b0f612a46037b8e33115,2012-07-27 13:58:08,"(2012-06-01, 2012-08-01]"
1086,1086.0,1128d14f186204b7951a131dbbd4bd90c0f4dacc45397716b4a2467efc2cf300,2012-07-12 13:26:18,"(2012-06-01, 2012-08-01]"
1089,1089.0,8c2edf45c9200f235d1e1931a984e32c01eef587da345903712834e56fa3d75c,2012-06-27 17:19:20,"(2012-06-01, 2012-08-01]"
1108,1108.0,01501fb6f945f4fc79c3857cd839a797a23d5bc67e3a718f69dad3db7e5378b0,2012-07-09 17:16:30,"(2012-06-01, 2012-08-01]"
1119,1119.0,1c110e3d7f9884e5fb7de909cab579995d173889078494d6c907c457b54dcb1a,2012-06-07 10:56:28,"(2012-06-01, 2012-08-01]"
1144,1144.0,03dac585de048319b623aee83ed0113b8f4af35211499f8abf4da04beec1dfd5,2012-06-20 11:09:04,"(2012-06-01, 2012-08-01]"
1146,1146.0,9f470b62fd11aa00808961b659fb531cc17d1551413cc721033e3a82af54b563,2012-06-18 08:43:50,"(2012-06-01, 2012-08-01]"
1160,1160.0,04111e4035c7de7647e4c5dbd339d7e776f58f663d76db334de6721312f4f57e,2012-06-05 07:53:46,"(2012-06-01, 2012-08-01]"
1167,1167.0,1c52dfcf47038891b81e78a122769355ce737339c40e4080a637669e2c3a5620,2012-07-13 11:40:10,"(2012-06-01, 2012-08-01]"
1194,1194.0,0b39848735b44589a2b4ca1d746aed9e52490ae3f65ce5c64b36dfcf585269a5,2012-06-25 16:46:54,"(2012-06-01, 2012-08-01]"
1211,1211.0,014d936df24407e527ad1e8194b10b0878d6f7f8341f7297569a5c3be133c099,2012-07-27 14:08:34,"(2012-06-01, 2012-08-01]"
1213,1213.0,114c386239ee931a9ae5d8d58be4125b2b9e28b9d15b3d2f17cb187295aedd8f,2012-06-21 13:58:46,"(2012-06-01, 2012-08-01]"
1222,1222.0,1aa91cd0aa7af98f4f69b7c4404c06be931233dbc28a87f00fbab546308cbd33,2012-06-29 14:13:16,"(2012-06-01, 2012-08-01]"
1228,1228.0,117c71869d8c776c61ba02a506cd253886d74463854b3b6cd0d7da3c07ac30da,2012-07-23 11:17:48,"(2012-06-01, 2012-08-01]"
1247,1247.0,f9b13c8b677821a955076a714cba449ffdd8f42d9ee892e312e54cc979d6c176,2012-06-21 18:07:34,"(2012-06-01, 2012-08-01]"
1260,1260.0,083a99fd082fe1f0cc2d1f9ad80a63c997c0291321e9df5d614a8e41b1b54758,2012-07-17 11:52:44,"(2012-06-01, 2012-08-01]"
1280,1280.0,e7d9e801b385de61888d14067a6fac494428ed4b74c1e2e89ba2f7b426029280,2012-07-24 22:41:04,"(2012-06-01, 2012-08-01]"
1302,1302.0,292a34ffac1d07a819cfdb227f5879f1fa154b53a121425e6b2bfcf4456bfafe,2012-06-20 23:39:28,"(2012-06-01, 2012-08-01]"
1325,1325.0,28f3426ab0371ca9f0fd34ef3f5f4e0bd9e253ab58ac60e2873a8c55471f1467,2012-07-06 02:32:12,"(2012-06-01, 2012-08-01]"
1327,1327.0,1bb8174481f49eb1bf973496e39eb7b4c191bd4a95f33d7570f67a21e4caeb1d,2012-06-08 15:42:00,"(2012-06-01, 2012-08-01]"
1331,1331.0,114cdd9c760edd9cae5adccf9caec1a77130bee263cbce8221455647c648a567,2012-06-13 10:00:52,"(2012-06-01, 2012-08-01]"
1334,1334.0,2620eb243cd119535bbae3a7e9392ebb46401dfba9c3029ff52e405284334007,2012-07-30 21:15:18,"(2012-06-01, 2012-08-01]"
1358,1358.0,1befb6af5b8ef5be16d15bae738234e9df329dc7f9a06f647c5c37821395f0e1,2012-07-23 16:20:10,"(2012-06-01, 2012-08-01]"
1364,1364.0,015e71fb8ac5401d5c858dea50a9b5e9117130440ea1fb0437cd330264c03c4b,2012-07-08 17:29:24,"(2012-06-01, 2012-08-01]"
1371,1371.0,8cf927fade25918b8f1518949dfdfe19bc620136017f62232a3fb3fb764b5006,2012-06-24 09:43:36,"(2012-06-01, 2012-08-01]"
1374,1374.0,ef1a1431ae3d8c2f0deddd39db3c2eb081a3f391173671604b93151f7039fad4,2012-07-05 09:17:58,"(2012-06-01, 2012-08-01]"
1376,1376.0,1490667a135a77cb9d4629da2a46fdbdc016d47ebbb9704a659f86d9a204345c,2012-07-02 15:53:32,"(2012-06-01, 2012-08-01]"
1394,1394.0,1a9cad6ff066fee58f001b018ed276da1db0623bb03c870d39d6161a1c673539,2012-06-25 22:37:00,"(2012-06-01, 2012-08-01]"
1396,1396.0,2926a11383a066c2f53cff5b9a26e761cd285068f5bb33dbc6f7f25d74ab8c7c,2012-06-12 17:10:38,"(2012-06-01, 2012-08-01]"
1403,1403.0,02f203a576078a54e8fad05588f1caf5349ddd0a3501a6f02ba72ca398fef6f2,2012-07-01 01:49:06,"(2012-06-01, 2012-08-01]"
1418,1418.0,0205393e41017f5064955491486b3deaa95a5369b6d50d04769cc92422841335,2012-06-22 09:33:32,"(2012-06-01, 2012-08-01]"
1425,1425.0,01599d3b848229a1e9f607fb18ab9bd070fa791b8a42e5994d86645b1704fb7c,2012-07-26 03:44:58,"(2012-06-01, 2012-08-01]"
1441,1441.0,086beb2a47b606728ed397b0fe9e39960fc2c85420a80f3ce2c6bf712438578a,2012-07-10 13:43:16,"(2012-06-01, 2012-08-01]"
1445,1445.0,229a8e104c2e5efe43ef7f8a8492d0646a6b904ee66de30ae85d7e7a89c4246f,2012-07-03 11:21:28,"(2012-06-01, 2012-08-01]"
1462,1462.0,1470680607635cee924be009d5bfe2e393ecfbbf9b54ac1c437dcb8b3b20375a,2012-06-28 22:43:40,"(2012-06-01, 2012-08-01]"
1464,1464.0,291ecb2a912be92f9f6154ed9681c02f4d9d652d2370290b986202fc21397b3b,2012-07-17 14:45:06,"(2012-06-01, 2012-08-01]"
1490,1490.0,7a90b5b9d6457335e29a16dfcd6e8c9e33c7633b8be0dffdace63e494e3b1e76,2012-06-04 19:41:44,"(2012-06-01, 2012-08-01]"
1494,1494.0,04148558c705742dd2923059a2e59970f90de9452cfbb7abc64c28f240eebeeb,2012-06-06 10:32:02,"(2012-06-01, 2012-08-01]"
1535,1535.0,036babf649c89d28c03da4c55f0227c36715b29525121bf95cd08b9d9630d803,2012-06-28 22:30:16,"(2012-06-01, 2012-08-01]"
1549,1549.0,1171e70fefdeb9c72e9aa3edb9b4a7143e608373c78f654ceb34a2e6c89c43b5,2012-07-10 13:16:12,"(2012-06-01, 2012-08-01]"
1562,1562.0,117ff8e6ff5cb5b71b1c9d57e160af4e888b9510bc68c52b88cb74efbf9fbc27,2012-06-06 20:19:38,"(2012-06-01, 2012-08-01]"
1570,1570.0,e59cb28230c62b902550f5826334bc94232070149f2fbd5819ba3751d7e4703b,2012-07-17 16:23:38,"(2012-06-01, 2012-08-01]"
1571,1571.0,1a926db85d5102d273f4bbf210b22a114b80db002fa3089034c5017308050252,2012-06-18 18:52:52,"(2012-06-01, 2012-08-01]"
1588,1588.0,1460aeb6c3ee5b22bfa349c0fb38cfe21ba5d1d15395421b8e5a9eb49fa0a1fd,2012-07-20 21:01:36,"(2012-06-01, 2012-08-01]"
1591,1591.0,22cb62b603b2ab41089513ac0e6a2ffbe4080bf430671380f5aa9d9747807098,2012-06-20 13:39:24,"(2012-06-01, 2012-08-01]"
1596,1596.0,352010920e473a004b29093acddbe431e31aff72dd5ae69aae86581706f1db93,2012-07-18 08:53:34,"(2012-06-01, 2012-08-01]"
1610,1610.0,03556fba4e7491a16abb2ccc5b7a493b91f8074277e66e01e3c8243d20753ae6,2012-06-30 14:06:26,"(2012-06-01, 2012-08-01]"
1617,1617.0,031ff78d07ef183b313a760242748ae218019f39f2639edce88ccdbbb4d05a8c,2012-06-21 15:14:32,"(2012-06-01, 2012-08-01]"
1618,1618.0,145e157b2ed3c39bad9aa01d3cef6462c995045d02f18afb909f63988a63d4ae,2012-07-19 15:48:46,"(2012-06-01, 2012-08-01]"
1621,1621.0,c8a66d763280e46b61dd125bfb5a194a64be92ba5f45575d12281e23c8e58932,2012-06-01 08:49:06,"(2012-06-01, 2012-08-01]"
1695,1695.0,03b008aa2d43bff3343e973408205dcf2ef642d72ce3d4d280f52c245b357924,2012-06-04 06:51:22,"(2012-06-01, 2012-08-01]"
1703,1703.0,0183a8d63cb5e3486c5d2bbf42305c97ded871bf87f9c880cc6c598d3b360da7,2012-07-23 14:42:04,"(2012-06-01, 2012-08-01]"
1707,1707.0,121884ef3f633cf2f1cb32b962fd5cd62d72b29f81979afa81d71edbd7f5791f,2012-07-14 19:14:34,"(2012-06-01, 2012-08-01]"
1711,1711.0,0147c4ecaccb7cae9cb2673b6290e4d93b35d94b8fa005047180a0a6a2e9fcfd,2012-06-22 00:36:44,"(2012-06-01, 2012-08-01]"
1735,1735.0,1af7e0667b44736e39519a40c17daa6e55fb6ed4842603151b04a076259e699d,2012-07-19 16:53:20,"(2012-06-01, 2012-08-01]"
1784,1784.0,0203489b7b47959a69a764cd5bc6e0a323346a4ddfeb9a6e05989c32e0c949e8,2012-06-25 17:32:16,"(2012-06-01, 2012-08-01]"
1786,1786.0,42026f2b68f3820855038ae4dd72d9a6f183677c38811896f29a779696c0e580,2012-07-09 12:47:00,"(2012-06-01, 2012-08-01]"
1787,1787.0,1a9874b7abab475b64733ec1321ffd8a880b0d3ece8a43d020717418488696a9,2012-07-23 14:58:50,"(2012-06-01, 2012-08-01]"
1796,1796.0,c5de35b34c8acccbb22738c3d06755686dd1676afca9ccc54beef8ed960f85f5,2012-06-12 00:38:42,"(2012-06-01, 2012-08-01]"
1807,1807.0,0165bb1076adf326cca368b55a233eee0fab31fa33240cbaade87e9d1eeaff58,2012-07-20 16:58:12,"(2012-06-01, 2012-08-01]"
1827,1827.0,039eaa63aec4c70f1b3974be506ff589954be8325829ba00780a16322dcf4d41,2012-06-29 15:27:52,"(2012-06-01, 2012-08-01]"
1847,1847.0,1458a609d3af1d748d25fad9f63e067da01352e34098548ab5f3cf68fb94674b,2012-07-25 06:30:40,"(2012-06-01, 2012-08-01]"
1867,1867.0,1bd9e8426a2091408d20242117a83d12fe7a741f0c837c491f334208439be8ae,2012-06-22 19:39:24,"(2012-06-01, 2012-08-01]"
1869,1869.0,145a6294cd489f8125d999e75c04ac0a5a75700d94b4ac60afa195134aa35b38,2012-07-19 15:02:48,"(2012-06-01, 2012-08-01]"
1872,1872.0,28cd030ae8f91bd2f50c0791654d4cae7b34c6afdb2ee13a0a23f8638c7bd862,2012-06-09 11:22:02,"(2012-06-01, 2012-08-01]"
1889,1889.0,12112df5f74f721dffb2585f7006accd5b05745a5a40eec2ccd272fc1b8cfd1f,2012-07-26 18:23:04,"(2012-06-01, 2012-08-01]"
1902,1902.0,22726a43f3e00ea47531843d4cd00674ad916085a3bf504c5565153cf979f07c,2012-07-05 22:39:28,"(2012-06-01, 2012-08-01]"
1903,1903.0,8913074f8ede0efce5a5f0644eb94bcd638a7ef7297b38b5f3f8f7c7f51cb956,2012-07-20 16:29:54,"(2012-06-01, 2012-08-01]"
1916,1916.0,146c25acc1f2d1f4356b7b2feb90748d5dfc23c0e3b848ab7cdc133c03be8428,2012-06-07 21:08:56,"(2012-06-01, 2012-08-01]"
1934,1934.0,147c94a612c5f123271c8bc3ee54302fa0e85b013d19dc364934bf2b045b2c33,2012-06-09 11:25:48,"(2012-06-01, 2012-08-01]"
1938,1938.0,03835e5b6f8d84c161329444119f4a3fc9fa7476acea2a695afcda8546b1a815,2012-06-12 15:23:28,"(2012-06-01, 2012-08-01]"
1952,1952.0,28c6e15708420c9bcf9720ffa831cda87cf304e88e584051a4ed714cec42a64a,2012-07-18 13:37:52,"(2012-06-01, 2012-08-01]"
1958,1958.0,1bcc349a6d26effda3d5a245010ffc8cac6b10ecc1e16cae2bd194c2e022f1fc,2012-06-17 11:13:58,"(2012-06-01, 2012-08-01]"
1967,1967.0,034a1cfaca45f7174816cff9622236da9c40f40f95a25ceaeea0ef86abddd67c,2012-07-18 20:00:06,"(2012-06-01, 2012-08-01]"
1983,1983.0,12458689ad48000d3c32e62125614960d49156d31c2bae0c8dd463c8812b153f,2012-06-14 14:50:42,"(2012-06-01, 2012-08-01]"
1988,1988.0,bdfc1c29204f7f71cd80748892e2f812b5ebd81336bb64fffd92fef2570b32ab,2012-07-24 11:29:38,"(2012-06-01, 2012-08-01]"
1997,1997.0,020a6392f810f15dc21eca52be2102fff9ff289766f2698ad8aaca29918a6441,2012-07-15 02:35:42,"(2012-06-01, 2012-08-01]"
2001,2001.0,115ee3e20361c172a5d92787a8ef5e551cd2ba80f98ae656a860db3cce975614,2012-06-09 21:03:48,"(2012-06-01, 2012-08-01]"
2018,2018.0,1c7815ababa4b3acdc77ddc7d996227fc904bc9d7c135a02a2842386ea4c75b1,2012-06-18 13:55:04,"(2012-06-01, 2012-08-01]"
2031,2031.0,1ad6d63f69867a168bb65906dc29dd84c4d69229451877d448a5a05d7b598e74,2012-06-26 19:08:24,"(2012-06-01, 2012-08-01]"
2048,2048.0,1116ff4e5ea419f3060610716c7068c8abfda7a624ebde95c962da4173c5aecd,2012-07-18 15:01:30,"(2012-06-01, 2012-08-01]"
2053,2053.0,11fccfcfa6beef5b8052ea259c43b8543c4df0241359d71f2171b079bc6a2125,2012-06-18 12:43:04,"(2012-06-01, 2012-08-01]"
2057,2057.0,1c04e265147cd735ffc90ba1dc9e088f52f05f482b29d4e63c0ccbafd08857a0,2012-07-27 00:48:14,"(2012-06-01, 2012-08-01]"
2061,2061.0,262ad8147357e05a3741aaee7a12065538bf9b7b9928ce206b2d8a807443e30a,2012-06-21 14:49:14,"(2012-06-01, 2012-08-01]"
2064,2064.0,11d130b8b1e5d835fc208d291c5dfde02d817882a010f860fb251f7fd5db7a04,2012-07-13 18:21:44,"(2012-06-01, 2012-08-01]"
2079,2079.0,f98bbf0f040fb1f25449ebd688e8afbb1c1985c1276b47d4fb9ddc16c582b980,2012-07-27 16:33:52,"(2012-06-01, 2012-08-01]"
